"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2014-12-24","1.5",",,W","22.4",",,W,2400","0.0",",,W,","0.0",",,W,","9.0","H,,S","15.0",",,W","7.8",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2014-12-25","4.8",",,W","3.0",",,W,2400","0.0",",,W,","0.0",",,W,","12.3","H,,S","16.1",",,W","7.8",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2014-12-26","2.4",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","7.3","H,,S","10.6",",,W","2.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2014-12-27","1.1",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","7.3","H,,S","15.6",",,W","2.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2014-12-28","2.3",",,W","2.0",",,W,2400","0.0",",,W,","0.0",",,W,","10.9","H,,S","14.4",",,W","7.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2014-12-29","3.0",",,W","1.3",",,W,2400","0.0",",,W,","0.0",",,W,","8.1","H,,S","8.9",",,W","6.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2014-12-30","3.9",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","5.3","H,,S","7.2",",,W","-0.5",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2014-12-31","2.9",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","1.4","H,,S","3.9",",,W","-1.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-01","3.7",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","1.7","H,,S","8.3",",,W","-2.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-02","1.3",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","5.3","H,,S","9.4",",,W","1.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-03","1.5",",,W","12.7",",,W,2400","0.0",",,W,","0.0",",,W,","4.0","H,,S","5.6",",,W","1.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-04","5.6",",,W","5.1",",,W,2400","0.0",",,W,","0.0",",,W,","9.8","H,,S","19.4",",,W","5.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-05","6.4",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","7.8","H,,S","11.1",",,W","-1.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-06","2.2",",,W","5.1",",,W,2400","61.0",",,W,","30.0",",,W,","-1.9","H,,S","0.0",",,W","-4.3",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-07","6.8",",,W","0.0","T,,W,2400","0.0","T,,W,","50.0",",,W,","-3.0","H,,S","-1.0",",,W","-9.3",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-08","5.1",",,W","0.0",",,W,2400","0.0",",,W,","50.0",",,W,","-8.2","H,,S","-3.2",",,W","-11.0",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-09","5.5",",,W","0.0",",,W,2400","0.0",",,W,","30.0",",,W,","-0.6","H,,S","5.6",",,W","-3.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-10","3.5",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","-3.2","H,,S","-1.0",",,W","-7.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-11","2.2",",,W","0.0","T,,W,2400","0.0",",,W,","0.0",",,W,","-1.7","H,,S","6.1",",,W","-6.0",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-12","1.8",",,W","19.1",",,W,2400","0.0",",,W,","0.0",",,W,","2.9","H,,S","6.1",",,W","1.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-13","5.4",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","3.1","H,,S","5.6",",,W","-1.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-14","3.6",",,W","0.0","T,,W,2400","5.0",",,W,","0.0","T,,W,","-1.2","H,,S","0.6",",,W","-3.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-15","2.6",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","1.5","H,,S","5.6",",,W","0.0",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-16","4.3",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","2.7","H,,S","8.9",",,W","-2.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-17","4.0",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","1.5","H,,S","4.4",",,W","-2.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-18","2.2",",,W","15.2",",,W,2400","0.0",",,W,","0.0",",,W,","3.2","H,,S","7.2",",,W","1.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-19","2.8",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","6.6","H,,S","10.0",",,W","0.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-20","0.9",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","3.7","H,,S","10.0",",,W","-0.5",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-21","2.0",",,W","2.0",",,W,2400","10.0",",,W,","0.0",",,W,","2.7","H,,S","3.9",",,W","1.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-22","3.7",",,W","0.0","T,,W,2400","0.0",",,W,","0.0",",,W,","4.3","H,,S","9.4",",,W","2.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-23","2.3",",,W","16.5",",,W,2400","0.0","T,,W,","0.0",",,W,","3.4","H,,S","6.1",",,W","-0.5",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-24","4.3",",,W","12.2",",,W,2400","0.0",",,W,","0.0",",,W,","3.8","H,,S","7.2",",,W","2.8",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-25","2.7",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","6.4","H,,S","11.1",",,W","2.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-26","5.9",",,W","5.3",",,W,2400","13.0",",,W,","0.0",",,W,","4.6","H,,S","7.8",",,W","-1.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-27","6.6",",,W","0.3",",,W,2400","3.0",",,W,","30.0",",,W,","0.2","H,,S","2.8",",,W","-1.0",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-28","6.0",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","-0.6","H,,S","3.9",",,W","-4.3",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-29","2.6",",,W","1.3",",,W,2400","0.0","T,,W,","0.0",",,W,","0.1","H,,S","4.4",",,W","-3.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-30","6.9",",,W","0.0","T,,W,2400","0.0","T,,W,","0.0",",,W,","4.0","H,,S","6.1",",,W","-4.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-01-31","4.3",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","-2.9","H,,S","2.2",",,W","-6.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-01","1.8",",,W","1.0",",,W,2400","0.0","T,,W,","0.0",",,W,","0.8","H,,S","6.7",",,W","-2.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-02","5.5",",,W","2.3",",,W,2400","0.0",",,W,","0.0",",,W,","4.6","H,,S","10.0",",,W","-2.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-03","4.2",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","-1.4","H,,S","3.9",",,W","-3.8",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-04","3.9",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","2.9","H,,S","12.8",",,W","-1.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-05","7.5",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","3.7","H,,S","6.7",",,W","-6.0",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-06","3.2",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","-3.6","H,,S","3.3",",,W","-8.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-07","1.7",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","2.3","H,,S","10.0",",,W","-3.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-08","2.1",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","6.9","H,,S","20.0",",,W","1.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-09","4.7",",,W","1.8",",,W,2400","0.0",",,W,","0.0",",,W,","5.3","H,,S","7.2",",,W","1.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-10","6.8",",,W","0.5",",,W,2400","0.0","T,,W,","0.0",",,W,","2.0","H,,S","4.4",",,W","0.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-11","3.4",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","2.4","H,,S","8.3",",,W","-1.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-12","5.9",",,W","0.0","T,,W,2400","0.0","T,,W,","0.0",",,W,","2.9","H,,S","6.7",",,W","-6.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-13","5.8",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","-5.1","H,,S","-1.0",",,W","-9.3",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-14","6.0",",,W","0.0","T,,W,2400","3.0",",,W,","0.0",",,W,","-0.7","H,,S","7.2",",,W","-7.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-15","9.8",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","-7.3","H,,S","-5.5",",,W","-11.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-16","3.4",",,W","7.4",",,W,2400","74.0",",,W,","0.0",",,W,","-9.8","H,,S","-6.6",",,W","-12.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-17","2.6",",,W","5.8",",,W,2400","46.0",",,W,","130.0",",,W,","-6.3","H,,S","-0.5",",,W","-8.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-18","3.5",",,W","0.0","T,,W,2400","3.0",",,W,","100.0",",,W,","-4.2","H,,S","1.1",",,W","-10.5",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-19","7.3",",,W","0.0","T,,W,2400","3.0",",,W,","100.0",",,W,","-7.0","H,,S","-6.0",",,W","-11.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-20","3.9",",,W","0.0",",,W,2400","0.0",",,W,","80.0",",,W,","-10.6","H,,S","-5.5",",,W","-14.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-21","4.4",",,W","17.8",",,W,2400","66.0",",,W,","80.0",",,W,","-6.8","H,,S","1.7",",,W","-9.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-22","1.5",",,W","2.5",",,W,2400","0.0",",,W,","100.0",",,W,","3.7","H,,S","10.0",",,W","1.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-23","6.6",",,W","0.0",",,W,2400","0.0",",,W,","30.0",",,W,","2.1","H,,S","5.0",",,W","-7.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-24","3.8",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","-5.8","H,,S","-1.0",",,W","-9.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-25","1.9",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","-1.4","H,,S","5.6",",,W","-6.0",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-26","3.1",",,W","3.6",",,W,2400","56.0",",,W,","30.0",",,W,","1.9","H,,S","3.9",",,W","-0.5",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-27","4.6",",,W","0.0","T,,W,2400","0.0","T,,W,","0.0",",,W,","0.7","H,,S","1.7",",,W","-3.8",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-02-28","2.3",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","-3.2","H,,S","0.6",",,W","-6.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-01","2.5",",,W","13.0",",,W,2400","3.0",",,W,","0.0",",,W,","-1.9","H,,S","1.1",",,W","-4.3",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-02","4.2",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","3.2","H,,S","7.8",",,W","0.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-03","4.1",",,W","1.0",",,W,2400","0.0","T,,W,","0.0",",,W,","1.0","H,,S","5.0",",,W","-0.5",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-04","2.6",",,W","8.6",",,W,2400","0.0",",,W,","0.0",",,W,","5.7","H,,S","10.6",",,W","3.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-05","5.7",",,W","22.1",",,W,2400","122.0",",,W,","0.0",",,W,","3.5","H,,S","7.2",",,W","-4.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-06","3.3",",,W","0.0",",,W,2400","0.0",",,W,","130.0",",,W,","-4.9","H,,S","-1.0",",,W","-9.3",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-07","3.5",",,W","0.0",",,W,2400","0.0",",,W,","100.0",",,W,","-1.2","H,,S","9.4",",,W","-7.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-08","2.6",",,W","0.0",",,W,2400","0.0",",,W,","30.0",",,W,","7.9","H,,S","15.0",",,W","0.0",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-09","1.3",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","8.4","H,,S","16.7",",,W","2.8",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-10","1.6",",,W","11.2",",,W,2400","0.0",",,W,","0.0",",,W,","7.7","H,,S","10.0",",,W","3.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-11","2.8",",,W","0.0","T,,W,2400","0.0",",,W,","0.0",",,W,","11.8","H,,S","19.4",",,W","7.8",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-12","4.0",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","11.3","H,,S","15.6",",,W","6.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-13","2.2",",,W","0.3",",,W,2400","0.0",",,W,","0.0",",,W,","8.1","H,,S","12.8",",,W","2.8",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-14","3.6",",,W","15.2",",,W,2400","0.0",",,W,","0.0",",,W,","9.7","H,,S","15.6",",,W","7.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-15","5.7",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","11.7","H,,S","14.4",",,W","6.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-16","1.6",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","9.8","H,,S","20.6",",,W","3.3",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-17","6.5",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","14.0","H,,S","22.8",",,W","4.4",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-18","4.7",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","6.6","H,,S","11.7",",,W","2.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-19","1.9",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","7.8","H,,S","11.7",",,W","3.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-20","3.8",",,W","12.4",",,W,2400","0.0","T,,W,","0.0",",,W,","4.7","H,,S","7.8",",,W","2.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-21","2.7",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","6.7","H,,S","16.1",",,W","1.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-22","5.1",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","10.8","H,,S","13.3",",,W","7.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-23","3.6",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","6.8","H,,S","10.6",",,W","2.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-24","2.6",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","6.0","H,,S","8.3",",,W","2.8",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-25","2.1",",,W","0.0","T,,W,2400","0.0",",,W,","0.0",",,W,","5.8","H,,S","12.2",",,W","1.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-26","4.7",",,W","8.9",",,W,2400","0.0",",,W,","0.0",",,W,","13.9","H,,S","25.0",",,W","9.4",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-27","5.2",",,W","9.1",",,W,2400","0.0",",,W,","0.0",",,W,","10.7","H,,S","11.1",",,W","5.0",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-28","7.1",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","3.7","H,,S","5.6",",,W","-0.5",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-29","4.4",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","2.1","H,,S","9.4",",,W","-2.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-30","5.0",",,W","0.5",",,W,2400","0.0","T,,W,","0.0",",,W,","10.4","H,,S","18.9",",,W","5.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-03-31","6.3",",,W","0.3",",,W,2400","0.0",",,W,","0.0",",,W,","14.0","H,,S","22.8",",,W","6.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-04-01","3.8",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","10.1","H,,S","16.1",",,W","4.4",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-04-02","7.0",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","13.4","H,,S","23.3",",,W","5.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-04-03","5.5",",,W","4.8",",,W,2400","0.0",",,W,","0.0",",,W,","19.2","H,,S","22.8",",,W","16.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-04-04","6.2",",,W","1.3",",,W,2400","0.0",",,W,","0.0",",,W,","16.3","H,,S","20.0",",,W","7.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-04-05","4.9",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","12.6","H,,S","20.6",",,W","4.4",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-04-06","4.8",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","16.3","H,,S","25.0",",,W","8.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-04-07","3.6",",,W","4.3",",,W,2400","0.0",",,W,","0.0",",,W,","18.9","H,,S","22.8",",,W","11.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-04-08","5.0",",,W","3.3",",,W,2400","0.0",",,W,","0.0",",,W,","11.8","H,,S","11.7",",,W","7.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-04-09","3.7",",,W","1.0",",,W,2400","0.0",",,W,","0.0",",,W,","8.3","H,,S","10.0",",,W","7.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-04-10","3.1",",,W","0.3",",,W,2400","0.0",",,W,","0.0",",,W,","10.3","H,,S","20.0",",,W","7.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-04-11","4.9",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","17.1","H,,S","20.0",",,W","10.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-04-12","2.2",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","14.6","H,,S","21.1",",,W","6.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-04-13","5.4",",,W","0.0",",,W,2400","0.0",",,W,","0.0",",,W,","17.6","H,,S","26.7",",,W","11.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-04-14","3.4",",,W","16.3",",,W,2400","0.0",",,W,","0.0",",,W,","17.4","H,,S","19.4",",,W","12.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2015-04-15","3.1",",,W","0.0","T,,W,2400","0.0",",,W,","0.0",",,W,","15.2","H,,S","20.0",",,W","11.1",",,W"
