,date,numbikes,year,month,dayofweek
125,2019-10-04,13182,2019,10,4
126,2019-10-05,12327,2019,10,5
127,2019-10-06,10068,2019,10,6
128,2019-10-07,12682,2019,10,0
129,2019-10-08,12007,2019,10,1
130,2019-10-09,12272,2019,10,2
131,2019-10-10,12584,2019,10,3
132,2019-10-11,12776,2019,10,4
133,2019-10-12,11655,2019,10,5
134,2019-10-13,9599,2019,10,6
135,2019-10-14,11273,2019,10,0
136,2019-10-15,12506,2019,10,1
137,2019-10-16,7831,2019,10,2
138,2019-10-17,10414,2019,10,3
139,2019-10-18,11375,2019,10,4
140,2019-10-19,10446,2019,10,5
141,2019-10-20,1535,2019,10,6
142,2019-10-21,11398,2019,10,0
143,2019-10-22,7393,2019,10,1
144,2019-10-23,12135,2019,10,2
145,2019-10-24,12217,2019,10,3
146,2019-10-25,12581,2019,10,4
147,2019-10-26,11067,2019,10,5
148,2019-10-27,7563,2019,10,6
149,2019-10-28,11582,2019,10,0
150,2019-10-29,11657,2019,10,1
151,2019-10-30,9490,2019,10,2
152,2019-10-31,8725,2019,10,3
820,2019-11-01,9901,2019,11,4
821,2019-11-02,10023,2019,11,5
822,2019-11-03,7645,2019,11,6
823,2019-11-04,9876,2019,11,0
824,2019-11-05,10632,2019,11,1
825,2019-11-06,10670,2019,11,2
826,2019-11-07,8321,2019,11,3
827,2019-11-08,8243,2019,11,4
828,2019-11-09,6008,2019,11,5
829,2019-11-10,7272,2019,11,6
830,2019-11-11,8844,2019,11,0
831,2019-11-12,6300,2019,11,1
832,2019-11-13,6974,2019,11,2
833,2019-11-14,7676,2019,11,3
834,2019-11-15,8356,2019,11,4
835,2019-11-16,5886,2019,11,5
836,2019-11-17,4739,2019,11,6
837,2019-11-18,7434,2019,11,0
838,2019-11-19,9188,2019,11,1
839,2019-11-20,9084,2019,11,2
840,2019-11-21,9157,2019,11,3
841,2019-11-22,7519,2019,11,4
842,2019-11-23,4730,2019,11,5
843,2019-11-24,4791,2019,11,6
844,2019-11-25,8371,2019,11,0
845,2019-11-26,9104,2019,11,1
846,2019-11-27,6250,2019,11,2
847,2019-11-28,2196,2019,11,3
848,2019-11-29,4290,2019,11,4
849,2019-11-30,4032,2019,11,5
1953,2019-12-01,1566,2019,12,6
1954,2019-12-02,6256,2019,12,0
1955,2019-12-03,8123,2019,12,1
1956,2019-12-04,7926,2019,12,2
1957,2019-12-05,8426,2019,12,3
1958,2019-12-06,8335,2019,12,4
1959,2019-12-07,6043,2019,12,5
1960,2019-12-08,5360,2019,12,6
1961,2019-12-09,4882,2019,12,0
1962,2019-12-10,6242,2019,12,1
1963,2019-12-11,7166,2019,12,2
1964,2019-12-12,7312,2019,12,3
1965,2019-12-13,4624,2019,12,4
1966,2019-12-14,3942,2019,12,5
1967,2019-12-15,5320,2019,12,6
1968,2019-12-16,3185,2019,12,0
1969,2019-12-17,5749,2019,12,1
1970,2019-12-18,6733,2019,12,2
1971,2019-12-19,5406,2019,12,3
1972,2019-12-20,5693,2019,12,4
1973,2019-12-21,3331,2019,12,5
1974,2019-12-22,3245,2019,12,6
1975,2019-12-23,4526,2019,12,0
1976,2019-12-24,2937,2019,12,1
1977,2019-12-25,2005,2019,12,2
1978,2019-12-26,3773,2019,12,3
1979,2019-12-27,4916,2019,12,4
1980,2019-12-28,6282,2019,12,5
1981,2019-12-29,1409,2019,12,6
1982,2019-12-30,5419,2019,12,0
1983,2019-12-31,5746,2019,12,1
